macula_id	gloss
o130260320031	of.ability
o130260320041	two.thousand
o130260320051	and
o130260320052	seven
o130260320061	hundred(s)
o130260320071	the.heads
o130260320081	of
o130260320082	the.fathers
o130260320091	and
o130260320092	he
o130260320093	appointed.them
o130260320101	David
o130260320111	the
o130260320112	king
o130260320121	over
o130260320131	the
o130260320132	Reubenite[s]
o130260320141	and
o130260320142	the
o130260320143	Gadite[s]
o130260320151	and
o130260320152	the.half
o130260320161	of.the.tribe
o130260320171	of
o130260320172	the.Manassite[s]
o130260320181	to
o130260320182	every
o130260320191	(the).matter
o130260320201	of.(the)
o130260320202	God
o130260320211	and.(the)
o130260320212	matter
o130260320221	of
o130260320222	the.king
o130270010011	and
o130270010012	the.people
o130270010021	of.Israel
o130270010031	to
o130270010032	number
o130270010033	their
o130270010041	the.heads
o130270010051	of
o130270010052	the.fathers
o130270010061	and
o130270010062	the.commanders
o130270010071	of
o130270010072	the.thousands
o130270010081	and
o130270010082	the
o130270010083	hundreds
o130270010091	and
o130270010092	officials
o130270010093	their
o130270010101	[who]
o130270010102	serve
o130270010111	(et)
o130270010121	the
o130270010122	king
o130270010131	to
o130270010132	every
o130270010141	(the).matter
o130270010151	of
o130270010152	the.divisions
o130270010161	[which]
o130270010162	come
o130270010171	and.[which]
o130270010172	go
o130270010173	out
o130270010181	month
o130270010191	by
o130270010192	month
o130270010201	to
o130270010202	all
o130270010211	the.months
o130270010221	of
o130270010222	the.year
o130270010231	the
o130270010232	division
o130270010241	(the)
o130270010242	one
o130270010251	[was].twenty
o130270010261	and
o130270010262	four
o130270010271	thousand
o130270020011	[was].over
o130270020021	the
o130270020022	division
o130270020031	(the)
o130270020032	first
o130270020041	for
o130270020041ה	the
o130270020042	month
o130270020051	(the)
o130270020052	first
o130270020061	Jashobeam
o130270020071	the.son
o130270020081	of.Zabdiel
o130270020091	and.[were]
o130270020092	with
o130270020101	division
o130270020102	his
o130270020111	twenty
o130270020121	and
o130270020122	four
o130270020131	thousand
o130270030011	one.of
o130270030021	the.descendants
o130270030031	of.Perez
o130270030041	[was].the
o130270030042	chief
o130270030051	of
o130270030052	all
o130270030061	the.commanders
o130270030071	of
o130270030072	the.armies
o130270030081	for
o130270030081ה	the
o130270030082	month
o130270030091	(the)
o130270030092	first
o130270040011	and.[was]
o130270040012	over
o130270040021	the.division
o130270040031	of
o130270040032	the.month
o130270040041	(the)
o130270040042	second
o130270040051	Dodai
o130270040061	the
o130270040062	Ahohite
o130270040071	and
o130270040072	division
o130270040073	his
o130270040081	and
o130270040082	Mikloth
o130270040091	[was].the
o130270040092	leader
o130270040101	and.[were]
o130270040102	with
o130270040111	division
o130270040112	his
o130270040121	twenty
o130270040131	and
o130270040132	four
o130270040141	thousand
o130270050011	[was].the.commander
o130270050021	of
o130270050022	the.army
o130270050031	(the)
o130270050032	third
o130270050041	for
o130270050041ה	the
o130270050042	month
o130270050051	(the)
o130270050052	third
o130270050061	Benaiah
o130270050071	the.son
o130270050081	of.Jehoiada
o130270050091	the
o130270050092	priest
o130270050101	chief
o130270050111	and.[were]
o130270050112	with
o130270050121	division
o130270050122	his
o130270050131	twenty
o130270050141	and
o130270050142	four
o130270050151	thousand
o130270060011	that
o130270060021	Benaiah
o130270060031	[was].(the).mighty.[man]
o130270060041	of
o130270060042	the.thirty
o130270060051	and.[was]
o130270060052	over
o130270060061	the
o130270060062	thirty
o130270060071	and
o130270060072	division
o130270060073	his
o130270060081	Ammizabad
o130270060091	son
o130270060092	his
o130270070011	[was].the
o130270070012	fourth
o130270070021	for
o130270070021ה	the
o130270070022	month
o130270070031	(the)
o130270070032	fourth
o130270070041	Asahel
o130270070051	Asahel
o130270070061	the.brother
o130270070071	of.Joab
o130270070081	and
o130270070082	Zebadiah
o130270070091	son
o130270070092	his
o130270070101	[was].after
o130270070102	him
o130270070111	and.[were]
o130270070112	with
o130270070121	division
o130270070122	his
o130270070131	twenty
o130270070141	and
o130270070142	four
o130270070151	thousand
o130270080011	[was].the
o130270080012	fifth
o130270080021	for
o130270080021ה	the
o130270080022	month
o130270080031	(the)
o130270080032	fifth
o130270080041	the
o130270080042	leader
o130270080051	Shamhuth
o130270080061	the
o130270080062	Izrahite
o130270080071	and.[were]
o130270080072	with
o130270080081	division
o130270080082	his
o130270080091	twenty
o130270080101	and
o130270080102	four
o130270080111	thousand
o130270090011	[was].the
o130270090012	sixth
o130270090021	for
o130270090021ה	the
o130270090022	month
o130270090031	(the)
o130270090032	sixth
o130270090041	Ira
o130270090051	the.son
o130270090061	of.Ikkesh
o130270090071	the
o130270090072	Tekoite
o130270090081	and.[were]
o130270090082	with
o130270090091	division
o130270090092	his
o130270090101	twenty
o130270090111	and
o130270090112	four
o130270090121	thousand
o130270100011	[was].the
o130270100012	seventh
o130270100021	for
o130270100021ה	the
o130270100022	month
o130270100031	(the)
o130270100032	seventh
o130270100041	Helez
o130270100051	the
o130270100052	Pelonite
o130270100061	one.of
o130270100071	the.descendants
o130270100081	of.Ephraim
o130270100091	and.[were]
o130270100092	with
o130270100101	division
o130270100102	his
o130270100111	twenty
o130270100121	and
o130270100122	four
o130270100131	thousand
o130270110011	[was].the
o130270110012	eighth
o130270110021	for
o130270110021ה	the
o130270110022	month
o130270110031	(the)
o130270110032	eighth
o130270110041	Sibbecai
o130270110051	the
o130270110052	Hushathite
o130270110061	of
o130270110061ה	the
o130270110062	Zerahite[s]
o130270110071	and.[were]
o130270110072	with
o130270110081	division
o130270110082	his
o130270110091	twenty
o130270110101	and
o130270110102	four
o130270110111	thousand
o130270120011	[was].the
o130270120012	ninth
o130270120021	for
o130270120021ה	the
o130270120022	month
o130270120031	(the)
o130270120032	ninth
o130270120041	Abiezer
o130270120051	the
o130270120052	Anathothite
o130270120071	of
o130270120071ה	the
o130270120072	Ben-
o130270120081	jaminite[s]
o130270120091	and.[were]
o130270120092	with
o130270120101	division
o130270120102	his
o130270120111	twenty
o130270120121	and
o130270120122	four
o130270120131	thousand
o130270130011	[was].the
o130270130012	tenth
o130270130021	for
o130270130021ה	the
o130270130022	month
o130270130031	(the)
o130270130032	tenth
o130270130041	Maharai
o130270130051	the
o130270130052	Netophathite
o130270130061	of
o130270130061ה	the
o130270130062	Zerahite[s]
o130270130071	and.[were]
o130270130072	with
o130270130081	division
o130270130082	his
o130270130091	twenty
o130270130101	and
o130270130102	four
o130270130111	thousand
o130270140011	[was].one.plus
o130270140021	ten
o130270140031	for
o130270140032	the.one.plus
o130270140041	ten
o130270140051	the
o130270140052	month
o130270140061	Benaiah
o130270140071	the
o130270140072	Pirathonite
o130270140081	one.of
o130270140091	the.descendants
o130270140101	of.Ephraim
o130270140111	and.[were]
o130270140112	with
o130270140121	division
o130270140122	his
o130270140131	twenty
o130270140141	and
o130270140142	four
o130270140151	thousand
o130270150011	the.two
o130270150012	plus
o130270150021	ten
o130270150031	for
o130270150032	two.plus
o130270150041	ten
o130270150051	the
o130270150052	month
o130270150061	Heldai
o130270150071	the
o130270150072	Netophathite
o130270150081	of
o130270150082	Othniel
o130270150091	and.[were]
o130270150092	with
o130270150101	division
o130270150102	his
o130270150111	twenty
o130270150121	and
o130270150122	four
o130270150131	thousand
o130270160011	and
o130270160012	over
o130270160021	the.tribes
o130270160031	of.Israel
o130270160041	for
o130270160041ה	the
o130270160042	Reubenite[s]
o130270160051	[was].chief
o130270160061	Eliezer
o130270160071	the.son
o130270160081	of.Zikri
o130270160091	for
o130270160091ה	the
o130270160092	Simeonite[s]
o130270160101	Shephatiah
o130270160111	the.son
o130270160121	of.Maacah
o130270170011	for
o130270170012	Levi
o130270170021	Hashabiah
o130270170031	the.son
o130270170041	of.Kemuel
o130270170051	for
o130270170052	Aaron
o130270170061	Zadok
o130270180011	for
o130270180012	Judah
o130270180021	Elihu
o130270180031	one
o130270180032	of.the.brothers
o130270180041	of.David
o130270180051	for
o130270180052	Issachar
o130270180061	Omri
o130270180071	the.son
o130270180081	of.Michael
o130270190011	for
o130270190012	Zebulun
o130270190021	Ishmaiah
o130270190031	the.son
o130270190041	of.Obadiah
o130270190051	for
o130270190052	Naphtali
o130270190061	Jerimoth
o130270190071	the.son
o130270190081	of.Azriel
o130270200011	for
o130270200012	the.sons
o130270200021	of.Ephraim
o130270200031	Hoshea
o130270200041	the.son
o130270200051	of.Azaziah
o130270200061	for
o130270200062	the.half
o130270200071	of.the.tribe
o130270200081	of.Manasseh
o130270200091	Joel
o130270200101	the.son
o130270200111	of.Pedaiah
o130270210011	for
o130270210012	the.half
o130270210021	of.(the)
o130270210022	Manasseh
o130270210031	to
o130270210032	Gilead
o130270210041	Iddo
o130270210051	the.son
o130270210061	of.Zechariah
o130270210071	for
o130270210072	Benjamin
o130270210081	Jaasiel
o130270210091	the.son
o130270210101	of.Abner
o130270220011	for
o130270220012	Dan
o130270220021	Azarel
o130270220031	the.son
o130270220041	of.Jeroham
o130270220051	these
o130270220061	[were].the.commanders
o130270220071	of.the.tribes
o130270220081	of.Israel
o130270230011	and
o130270230012	not
o130270230021	he.took
o130270230031	David
o130270230041	number
o130270230042	their
o130270230051	(to).from
o130270230052	a
o130270230053	son
o130270230061	of.twenty
o130270230071	year[s]
o130270230081	and
o130270230082	(to)
o130270230083	downwards
o130270230091	(dm)
o130270230101	he.had.said
o130270230111	Yahweh
o130270230121	to
o130270230122	multiply
o130270230131	(et)
o130270230141	Israel
o130270230151	like
o130270230152	the.stars
o130270230161	of
o130270230162	the.heavens
o130270240011	Joab
o130270240021	the.son
o130270240031	of.Zeruiah
o130270240041	he.began
o130270240051	to
o130270240052	count
o130270240061	and
o130270240062	not
o130270240071	he.finished
o130270240081	and
o130270240082	it.was
o130270240091	by
o130270240092	this
o130270240101	wrath
o130270240111	[was].towards
o130270240121	Israel
o130270240131	and
o130270240132	not
o130270240141	it.went.up
o130270240151	the
o130270240152	number
o130270240161	in
o130270240162	the.number
o130270240171	of.the.words
o130270240181	of
o130270240182	the.days
o130270240191	of
o130270240191ה	the
o130270240192	king
o130270240201	David
o130270250011	and.[was]
o130270250012	over
o130270250021	the.storehouses
o130270250031	of
o130270250032	the.king
o130270250041	Azmaveth
o130270250051	the.son
o130270250061	of.Adiel
o130270250071	and.[was]
o130270250072	over
o130270250081	the
o130270250082	storehouses
o130270250091	in
o130270250091ה	the.open
o130270250092	country
o130270250101	in
o130270250101ה	the
o130270250102	cities
o130270250111	and
o130270250112	in
o130270250112ה	the
o130270250113	villages
o130270250121	and
o130270250122	in
o130270250122ה	the
o130270250123	towers
o130270250131	Jonathan
o130270250141	the.son
o130270250151	of.Uzziah
o130270260011	and.[was]
o130270260012	over
o130270260021	the.doers
o130270260031	of.the.work
o130270260041	of
o130270260042	the.field
o130270260051	for
o130270260052	the.labor
o130270260061	of
o130270260062	the.ground
o130270260071	Ezri
o130270260081	the.son
o130270260091	of.Kelub
o130270270011	and.[was]
o130270270012	over
o130270270021	the
o130270270022	vineyards
o130270270031	Shimei
o130270270041	the
o130270270042	Ramathite
o130270270051	and.[was]
o130270270052	over
o130270270061	[that].which.[was]
o130270270062	in
o130270270062ה	the
o130270270063	vineyards
o130270270071	to
o130270270072	the.storehouses
o130270270081	of
o130270270082	the.wine
o130270270091	Zabdi
o130270270101	the
o130270270102	Shiphmite
o130270280011	and.[was]
o130270280012	over
o130270280021	the.olive
o130270280022	trees
o130270280031	and
o130270280032	the
o130270280033	sycamores
o130270280041	which
o130270280051	[were].in
o130270280051ה	the
o130270280052	Shephelah
o130270280061	Baal-Hanan
o130270280071	Baal-Hanan
o130270280081	the
o130270280082	Gederite
o130270280091	and.[was]
o130270280092	over
o130270280101	the.storehouses
o130270280111	of
o130270280112	the.oil
o130270280121	Joash
o130270290011	and.[was]
o130270290012	over
o130270290021	the
o130270290022	cattle
o130270290031	[which]
o130270290032	grazed
o130270290041	in
o130270290041ה	(the)
o130270290042	Sharon
o130270290061	Shirtai
o130270290071	the
o130270290072	Sharonite
o130270290081	and.[was]
o130270290082	over
o130270290091	the
o130270290092	cattle
o130270290101	in
o130270290101ה	the
o130270290102	valleys
o130270290111	Shaphat
o130270290121	the.son
o130270290131	Adlai
o130270300011	and.[was]
o130270300012	over
o130270300021	the
o130270300022	camels
o130270300031	Obil
o130270300041	the
o130270300042	Ishmaelite
o130270300051	and.[was]
o130270300052	over
o130270300061	the
o130270300062	she-asses
o130270300071	Jehdeiah
o130270300081	the
o130270300082	Meronothite
o130270310011	and.[was]
o130270310012	over
o130270310021	the
o130270310022	flock[s]
o130270310031	Jaziz
o130270310041	the
o130270310042	Hagrite
o130270310051	all
o130270310061	these
o130270310071	[were].the.officials
o130270310081	of
o130270310082	the.property
o130270310091	which
o130270310101	[belonged].to
o130270310101ה	the
o130270310102	king
o130270310111	David
o130270320011	and
o130270320012	Jonathan
o130270320021	the.uncle
o130270320031	of.David
o130270320041	[was].a.counselor
o130270320051	[was].a.man
o130270320061	understanding
o130270320071	and
o130270320072	a.scribe
o130270320081	he
o130270320091	and
o130270320092	Jehiel
o130270320101	the.son
o130270320111	of.Hacmoni
o130270320121	[was].with
o130270320131	the.sons
o130270320141	of
o130270320142	the.king
o130270330011	and
o130270330012	Ahithophel
o130270330021	[was].a.counselor
o130270330031	of
o130270330031ה	the
o130270330032	king
o130270330041	and
o130270330042	Hushai
o130270330051	the
o130270330052	Arkite
o130270330061	[was].the.friend
o130270330071	of
o130270330072	the.king
o130270340011	and.[were]
o130270340012	after
o130270340021	Ahithophel
o130270340031	Jehoiada
o130270340041	the.son
o130270340051	of.Benaiah
o130270340061	and
o130270340062	Abiathar
o130270340071	and
o130270340072	[was.the].commander
o130270340081	of.[the].army
o130270340091	of
o130270340091ה	the
o130270340092	king
o130270340101	Joab
o130280010011	and
o130280010012	he.assembled
o130280010021	David
o130280010031	(et)
o130280010041	all
o130280010051	the.officials
o130280010061	of.Israel
o130280010071	the.leaders
o130280010081	of
o130280010082	the.tribes
o130280010091	and
o130280010092	the.commanders
o130280010101	of
o130280010102	the.divisions
o130280010111	[who]
o130280010112	served
o130280010121	(et)
o130280010131	the
o130280010132	king
o130280010141	and
o130280010142	the.commanders
o130280010151	of
o130280010152	the.thousands
o130280010161	and
o130280010162	the.commanders
